match_id,world_cup_year,host_country,date,stage,round_raw,group,team1,team2,halftime_score_team1,halftime_score_team2,fulltime_score_team1,fulltime_score_team2,extra_time_score_team1,extra_time_score_team2,penalty_score_team1,penalty_score_team2,winner,result_method,stadium,city,is_historical_entity,has_halftime_data,went_to_extra_time,went_to_penalties,is_walkover,total_goals_match,goal_difference,is_draw,team1_result,team2_result,tournament_stage_order
126,1958,Sweden,1958-06-11,Group Stage,Matchday 2,Group 4,Soviet Union,Austria,,,2,0,,,,,Soviet Union,Normal Time,Ryavallen,Borås,True,False,False,False,False,2,2,False,Win,Loss,1
127,1958,Sweden,1958-06-15,Group Stage,Matchday 3,Group 4,England,Austria,,,2,2,,,,,Draw,Draw,Ryavallen,Borås,False,False,False,False,False,4,0,True,Draw,Draw,1
128,1958,Sweden,1958-06-15,Group Stage,Matchday 3,Group 4,Brazil,Soviet Union,,,2,0,,,,,Brazil,Normal Time,Ullevi,Gothenburg,True,False,False,False,False,2,2,False,Win,Loss,1
129,1958,Sweden,1958-06-17,Group Stage,Group 4 Play-off,,Soviet Union,England,,,1,0,,,,,Soviet Union,Normal Time,Ullevi,Gothenburg,True,False,False,False,False,1,1,False,Win,Loss,1
130,1958,Sweden,1958-06-19,Quarter-final,Quarter-finals,,France,Northern Ireland,,,4,0,,,,,France,Normal Time,Idrottsparken,Norrköping,False,False,False,False,False,4,4,False,Win,Loss,4
131,1958,Sweden,1958-06-19,Quarter-final,Quarter-finals,,Sweden,Soviet Union,,,2,0,,,,,Sweden,Normal Time,Råsunda Stadium,Solna,True,False,False,False,False,2,2,False,Win,Loss,4
132,1958,Sweden,1958-06-19,Quarter-final,Quarter-finals,,Brazil,Wales,,,1,0,,,,,Brazil,Normal Time,Ullevi,Gothenburg,False,False,False,False,False,1,1,False,Win,Loss,4
133,1958,Sweden,1958-06-19,Quarter-final,Quarter-finals,,West Germany,Yugoslavia,,,1,0,,,,,West Germany,Normal Time,Malmö Stadion,Malmö,True,False,False,False,False,1,1,False,Win,Loss,4
134,1958,Sweden,1958-06-24,Semi-final,Semi-finals,,France,Brazil,,,2,5,,,,,Brazil,Normal Time,Råsunda Stadium,Solna,False,False,False,False,False,7,3,False,Loss,Win,5
135,1958,Sweden,1958-06-24,Semi-final,Semi-finals,,West Germany,Sweden,,,1,3,,,,,Sweden,Normal Time,Ullevi,Gothenburg,True,False,False,False,False,4,2,False,Loss,Win,5
136,1958,Sweden,1958-06-28,Third Place Play-off,Match for third place,,West Germany,France,,,3,6,,,,,France,Normal Time,Ullevi,Gothenburg,True,False,False,False,False,9,3,False,Loss,Win,6
137,1958,Sweden,1958-06-29,Final,Final,,Sweden,Brazil,,,2,5,,,,,Brazil,Normal Time,Råsunda Stadium,Solna,False,False,False,False,False,7,3,False,Loss,Win,7
138,1962,Chile,1962-05-30,Group Stage,Matchday 1,Group 1,Uruguay,Colombia,,,2,1,,,,,Uruguay,Normal Time,Estadio Carlos Dittborn,Arica,False,False,False,False,False,3,1,False,Win,Loss,1
139,1962,Chile,1962-05-31,Group Stage,Matchday 1,Group 1,Soviet Union,Yugoslavia,,,2,0,,,,,Soviet Union,Normal Time,Estadio Carlos Dittborn,Arica,True,False,False,False,False,2,2,False,Win,Loss,1
140,1962,Chile,1962-06-02,Group Stage,Matchday 2,Group 1,Yugoslavia,Uruguay,,,3,1,,,,,Yugoslavia,Normal Time,Estadio Carlos Dittborn,Arica,True,False,False,False,False,4,2,False,Win,Loss,1
141,1962,Chile,1962-06-03,Group Stage,Matchday 2,Group 1,Soviet Union,Colombia,,,4,4,,,,,Draw,Draw,Estadio Carlos Dittborn,Arica,True,False,False,False,False,8,0,True,Draw,Draw,1
142,1962,Chile,1962-06-06,Group Stage,Matchday 3,Group 1,Soviet Union,Uruguay,,,2,1,,,,,Soviet Union,Normal Time,Estadio Carlos Dittborn,Arica,True,False,False,False,False,3,1,False,Win,Loss,1
143,1962,Chile,1962-06-07,Group Stage,Matchday 3,Group 1,Yugoslavia,Colombia,,,5,0,,,,,Yugoslavia,Normal Time,Estadio Carlos Dittborn,Arica,True,False,False,False,False,5,5,False,Win,Loss,1
144,1962,Chile,1962-05-30,Group Stage,Matchday 1,Group 2,Chile,Switzerland,,,3,1,,,,,Chile,Normal Time,Estadio Nacional,Santiago,False,False,False,False,False,4,2,False,Win,Loss,1
145,1962,Chile,1962-05-31,Group Stage,Matchday 1,Group 2,West Germany,Italy,,,0,0,,,,,Draw,Draw,Estadio Nacional,Santiago,True,False,False,False,False,0,0,True,Draw,Draw,1
146,1962,Chile,1962-06-02,Group Stage,Matchday 2,Group 2,Chile,Italy,,,2,0,,,,,Chile,Normal Time,Estadio Nacional,Santiago,False,False,False,False,False,2,2,False,Win,Loss,1
147,1962,Chile,1962-06-03,Group Stage,Matchday 2,Group 2,West Germany,Switzerland,,,2,1,,,,,West Germany,Normal Time,Estadio Nacional,Santiago,True,False,False,False,False,3,1,False,Win,Loss,1
148,1962,Chile,1962-06-06,Group Stage,Matchday 3,Group 2,West Germany,Chile,,,2,0,,,,,West Germany,Normal Time,Estadio Nacional,Santiago,True,False,False,False,False,2,2,False,Win,Loss,1
149,1962,Chile,1962-06-07,Group Stage,Matchday 3,Group 2,Italy,Switzerland,,,3,0,,,,,Italy,Normal Time,Estadio Nacional,Santiago,False,False,False,False,False,3,3,False,Win,Loss,1
150,1962,Chile,1962-05-30,Group Stage,Matchday 1,Group 3,Brazil,Mexico,,,2,0,,,,,Brazil,Normal Time,Estadio Sausalito,Viña del Mar,False,False,False,False,False,2,2,False,Win,Loss,1
151,1962,Chile,1962-05-31,Group Stage,Matchday 1,Group 3,Czechoslovakia,Spain,,,1,0,,,,,Czechoslovakia,Normal Time,Estadio Sausalito,Viña del Mar,True,False,False,False,False,1,1,False,Win,Loss,1
152,1962,Chile,1962-06-02,Group Stage,Matchday 2,Group 3,Brazil,Czechoslovakia,,,0,0,,,,,Draw,Draw,Estadio Sausalito,Viña del Mar,True,False,False,False,False,0,0,True,Draw,Draw,1
153,1962,Chile,1962-06-03,Group Stage,Matchday 2,Group 3,Spain,Mexico,,,1,0,,,,,Spain,Normal Time,Estadio Sausalito,Viña del Mar,False,False,False,False,False,1,1,False,Win,Loss,1
154,1962,Chile,1962-06-06,Group Stage,Matchday 3,Group 3,Brazil,Spain,,,2,1,,,,,Brazil,Normal Time,Estadio Sausalito,Viña del Mar,False,False,False,False,False,3,1,False,Win,Loss,1
155,1962,Chile,1962-06-07,Group Stage,Matchday 3,Group 3,Mexico,Czechoslovakia,,,3,1,,,,,Mexico,Normal Time,Estadio Sausalito,Viña del Mar,True,False,False,False,False,4,2,False,Win,Loss,1
156,1962,Chile,1962-05-30,Group Stage,Matchday 1,Group 4,Argentina,Bulgaria,,,1,0,,,,,Argentina,Normal Time,Estadio El Teniente,Rancagua,False,False,False,False,False,1,1,False,Win,Loss,1
157,1962,Chile,1962-05-31,Group Stage,Matchday 1,Group 4,Hungary,England,,,2,1,,,,,Hungary,Normal Time,Estadio El Teniente,Rancagua,False,False,False,False,False,3,1,False,Win,Loss,1
158,1962,Chile,1962-06-02,Group Stage,Matchday 2,Group 4,England,Argentina,,,3,1,,,,,England,Normal Time,Estadio El Teniente,Rancagua,False,False,False,False,False,4,2,False,Win,Loss,1
159,1962,Chile,1962-06-03,Group Stage,Matchday 2,Group 4,Hungary,Bulgaria,,,6,1,,,,,Hungary,Normal Time,Estadio El Teniente,Rancagua,False,False,False,False,False,7,5,False,Win,Loss,1
160,1962,Chile,1962-06-06,Group Stage,Matchday 3,Group 4,Hungary,Argentina,,,0,0,,,,,Draw,Draw,Estadio El Teniente,Rancagua,False,False,False,False,False,0,0,True,Draw,Draw,1
161,1962,Chile,1962-06-07,Group Stage,Matchday 3,Group 4,England,Bulgaria,,,0,0,,,,,Draw,Draw,Estadio El Teniente,Rancagua,False,False,False,False,False,0,0,True,Draw,Draw,1
162,1962,Chile,1962-06-10,Quarter-final,Quarter-finals,,Chile,Soviet Union,,,2,1,,,,,Chile,Normal Time,Estadio Carlos Dittborn,Arica,True,False,False,False,False,3,1,False,Win,Loss,4
163,1962,Chile,1962-06-10,Quarter-final,Quarter-finals,,Yugoslavia,West Germany,,,1,0,,,,,Yugoslavia,Normal Time,Estadio Nacional,Santiago,True,False,False,False,False,1,1,False,Win,Loss,4
164,1962,Chile,1962-06-10,Quarter-final,Quarter-finals,,Brazil,England,,,3,1,,,,,Brazil,Normal Time,Estadio Sausalito,Viña del Mar,False,False,False,False,False,4,2,False,Win,Loss,4
165,1962,Chile,1962-06-10,Quarter-final,Quarter-finals,,Czechoslovakia,Hungary,,,1,0,,,,,Czechoslovakia,Normal Time,Estadio El Teniente,Rancagua,True,False,False,False,False,1,1,False,Win,Loss,4
166,1962,Chile,1962-06-13,Semi-final,Semi-finals,,Brazil,Chile,,,4,2,,,,,Brazil,Normal Time,Estadio Nacional,Santiago,False,False,False,False,False,6,2,False,Win,Loss,5
167,1962,Chile,1962-06-13,Semi-final,Semi-finals,,Czechoslovakia,Yugoslavia,,,3,1,,,,,Czechoslovakia,Normal Time,Estadio Sausalito,Viña del Mar,True,False,False,False,False,4,2,False,Win,Loss,5
168,1962,Chile,1962-06-16,Third-place match,Third-place match,,Chile,Yugoslavia,,,1,0,,,,,Chile,Normal Time,Estadio Nacional,Santiago,True,False,False,False,False,1,1,False,Win,Loss,6
169,1962,Chile,1962-06-17,Final,Final,,Brazil,Czechoslovakia,,,3,1,,,,,Brazil,Normal Time,Estadio Nacional,Santiago,True,False,False,False,False,4,2,False,Win,Loss,7
170,1966,England,1966-07-11,Group Stage,Matchday 1,Group 1,England,Uruguay,,,0,0,,,,,Draw,Draw,Wembley Stadium,London,False,False,False,False,False,0,0,True,Draw,Draw,1
171,1966,England,1966-07-13,Group Stage,Matchday 1,Group 1,France,Mexico,,,1,1,,,,,Draw,Draw,Wembley Stadium,London,False,False,False,False,False,2,0,True,Draw,Draw,1
172,1966,England,1966-07-15,Group Stage,Matchday 2,Group 1,Uruguay,France,,,2,1,,,,,Uruguay,Normal Time,White City Stadium,London,False,False,False,False,False,3,1,False,Win,Loss,1
173,1966,England,1966-07-16,Group Stage,Matchday 2,Group 1,England,Mexico,,,2,0,,,,,England,Normal Time,Wembley Stadium,London,False,False,False,False,False,2,2,False,Win,Loss,1
174,1966,England,1966-07-19,Group Stage,Matchday 3,Group 1,Mexico,Uruguay,,,0,0,,,,,Draw,Draw,Wembley Stadium,London,False,False,False,False,False,0,0,True,Draw,Draw,1
175,1966,England,1966-07-20,Group Stage,Matchday 3,Group 1,England,France,,,2,0,,,,,England,Normal Time,Wembley Stadium,London,False,False,False,False,False,2,2,False,Win,Loss,1
176,1966,England,1966-07-12,Group Stage,Matchday 1,Group 2,West Germany,Switzerland,,,5,0,,,,,West Germany,Normal Time,Hillsborough Stadium,Sheffield,True,False,False,False,False,5,5,False,Win,Loss,1
177,1966,England,1966-07-13,Group Stage,Matchday 1,Group 2,Argentina,Spain,,,2,1,,,,,Argentina,Normal Time,Villa Park,Birmingham,False,False,False,False,False,3,1,False,Win,Loss,1
178,1966,England,1966-07-15,Group Stage,Matchday 2,Group 2,Spain,Switzerland,,,2,1,,,,,Spain,Normal Time,Hillsborough Stadium,Sheffield,False,False,False,False,False,3,1,False,Win,Loss,1
179,1966,England,1966-07-16,Group Stage,Matchday 2,Group 2,Argentina,West Germany,,,0,0,,,,,Draw,Draw,Villa Park,Birmingham,True,False,False,False,False,0,0,True,Draw,Draw,1
180,1966,England,1966-07-19,Group Stage,Matchday 3,Group 2,Argentina,Switzerland,,,2,0,,,,,Argentina,Normal Time,Hillsborough Stadium,Sheffield,False,False,False,False,False,2,2,False,Win,Loss,1
181,1966,England,1966-07-20,Group Stage,Matchday 3,Group 2,West Germany,Spain,,,2,1,,,,,West Germany,Normal Time,Villa Park,Birmingham,True,False,False,False,False,3,1,False,Win,Loss,1
182,1966,England,1966-07-12,Group Stage,Matchday 1,Group 3,Brazil,Bulgaria,,,2,0,,,,,Brazil,Normal Time,Goodison Park,Liverpool,False,False,False,False,False,2,2,False,Win,Loss,1
183,1966,England,1966-07-13,Group Stage,Matchday 1,Group 3,Portugal,Hungary,,,3,1,,,,,Portugal,Normal Time,Old Trafford,Manchester,False,False,False,False,False,4,2,False,Win,Loss,1
184,1966,England,1966-07-15,Group Stage,Matchday 2,Group 3,Hungary,Brazil,,,3,1,,,,,Hungary,Normal Time,Goodison Park,Liverpool,False,False,False,False,False,4,2,False,Win,Loss,1
185,1966,England,1966-07-16,Group Stage,Matchday 2,Group 3,Portugal,Bulgaria,,,3,0,,,,,Portugal,Normal Time,Old Trafford,Manchester,False,False,False,False,False,3,3,False,Win,Loss,1
186,1966,England,1966-07-19,Group Stage,Matchday 3,Group 3,Portugal,Brazil,,,3,1,,,,,Portugal,Normal Time,Goodison Park,Liverpool,False,False,False,False,False,4,2,False,Win,Loss,1
187,1966,England,1966-07-20,Group Stage,Matchday 3,Group 3,Hungary,Bulgaria,,,3,1,,,,,Hungary,Normal Time,Old Trafford,Manchester,False,False,False,False,False,4,2,False,Win,Loss,1
188,1966,England,1966-07-12,Group Stage,Matchday 1,Group 4,Soviet Union,North Korea,,,3,0,,,,,Soviet Union,Normal Time,Ayresome Park,Middlesbrough,True,False,False,False,False,3,3,False,Win,Loss,1
189,1966,England,1966-07-13,Group Stage,Matchday 1,Group 4,Italy,Chile,,,2,0,,,,,Italy,Normal Time,Roker Park,Sunderland,False,False,False,False,False,2,2,False,Win,Loss,1
190,1966,England,1966-07-15,Group Stage,Matchday 2,Group 4,Chile,North Korea,,,1,1,,,,,Draw,Draw,Ayresome Park,Middlesbrough,False,False,False,False,False,2,0,True,Draw,Draw,1
191,1966,England,1966-07-16,Group Stage,Matchday 2,Group 4,Soviet Union,Italy,,,1,0,,,,,Soviet Union,Normal Time,Roker Park,Sunderland,True,False,False,False,False,1,1,False,Win,Loss,1
192,1966,England,1966-07-19,Group Stage,Matchday 3,Group 4,North Korea,Italy,,,1,0,,,,,North Korea,Normal Time,Ayresome Park,Middlesbrough,False,False,False,False,False,1,1,False,Win,Loss,1
193,1966,England,1966-07-20,Group Stage,Matchday 3,Group 4,Soviet Union,Chile,,,2,1,,,,,Soviet Union,Normal Time,Roker Park,Sunderland,True,False,False,False,False,3,1,False,Win,Loss,1
194,1966,England,1966-07-23,Quarter-final,Quarter-finals,,England,Argentina,,,1,0,,,,,England,Normal Time,Wembley Stadium,London,False,False,False,False,False,1,1,False,Win,Loss,4
195,1966,England,1966-07-23,Quarter-final,Quarter-finals,,West Germany,Uruguay,,,4,0,,,,,West Germany,Normal Time,Hillsborough Stadium,Sheffield,True,False,False,False,False,4,4,False,Win,Loss,4
196,1966,England,1966-07-23,Quarter-final,Quarter-finals,,Soviet Union,Hungary,,,2,1,,,,,Soviet Union,Normal Time,Roker Park,Sunderland,True,False,False,False,False,3,1,False,Win,Loss,4
197,1966,England,1966-07-23,Quarter-final,Quarter-finals,,Portugal,North Korea,,,5,3,,,,,Portugal,Normal Time,Goodison Park,Liverpool,False,False,False,False,False,8,2,False,Win,Loss,4
198,1966,England,1966-07-25,Semi-final,Semi-finals,,West Germany,Soviet Union,,,2,1,,,,,West Germany,Normal Time,Goodison Park,Liverpool,True,False,False,False,False,3,1,False,Win,Loss,5
199,1966,England,1966-07-26,Semi-final,Semi-finals,,England,Portugal,,,2,1,,,,,England,Normal Time,Wembley Stadium,London,False,False,False,False,False,3,1,False,Win,Loss,5
200,1966,England,1966-07-28,Third-place match,Third-place match,,Portugal,Soviet Union,,,2,1,,,,,Portugal,Normal Time,Wembley Stadium,London,True,False,False,False,False,3,1,False,Win,Loss,6
201,1966,England,1966-07-30,Final,Final,,England,West Germany,,,2,2,4,2,,,England,Extra Time,Wembley Stadium,London,True,False,True,False,False,4,0,False,Win,Loss,7
202,1970,Mexico,1970-05-31,Group Stage,Matchday 1,Group 1,Mexico,Soviet Union,,,0,0,,,,,Draw,Draw,Estadio Azteca,Mexico City,True,False,False,False,False,0,0,True,Draw,Draw,1
203,1970,Mexico,1970-06-03,Group Stage,Matchday 1,Group 1,Belgium,El Salvador,,,3,0,,,,,Belgium,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,3,3,False,Win,Loss,1
204,1970,Mexico,1970-06-06,Group Stage,Matchday 2,Group 1,Soviet Union,Belgium,,,4,1,,,,,Soviet Union,Normal Time,Estadio Azteca,Mexico City,True,False,False,False,False,5,3,False,Win,Loss,1
205,1970,Mexico,1970-06-07,Group Stage,Matchday 2,Group 1,Mexico,El Salvador,,,4,0,,,,,Mexico,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,4,4,False,Win,Loss,1
206,1970,Mexico,1970-06-10,Group Stage,Matchday 3,Group 1,Soviet Union,El Salvador,,,2,0,,,,,Soviet Union,Normal Time,Estadio Azteca,Mexico City,True,False,False,False,False,2,2,False,Win,Loss,1
207,1970,Mexico,1970-06-11,Group Stage,Matchday 3,Group 1,Mexico,Belgium,,,1,0,,,,,Mexico,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,1,1,False,Win,Loss,1
208,1970,Mexico,1970-06-02,Group Stage,Matchday 1,Group 2,Uruguay,Israel,,,2,0,,,,,Uruguay,Normal Time,Estadio Cuauhtémoc,Puebla,False,False,False,False,False,2,2,False,Win,Loss,1
209,1970,Mexico,1970-06-03,Group Stage,Matchday 1,Group 2,Italy,Sweden,,,1,0,,,,,Italy,Normal Time,Estadio Luis Dosal,Toluca,False,False,False,False,False,1,1,False,Win,Loss,1
210,1970,Mexico,1970-06-06,Group Stage,Matchday 2,Group 2,Uruguay,Italy,,,0,0,,,,,Draw,Draw,Estadio Cuauhtémoc,Puebla,False,False,False,False,False,0,0,True,Draw,Draw,1
211,1970,Mexico,1970-06-07,Group Stage,Matchday 2,Group 2,Sweden,Israel,,,1,1,,,,,Draw,Draw,Estadio Luis Dosal,Toluca,False,False,False,False,False,2,0,True,Draw,Draw,1
212,1970,Mexico,1970-06-10,Group Stage,Matchday 3,Group 2,Uruguay,Sweden,,,0,1,,,,,Sweden,Normal Time,Estadio Cuauhtémoc,Puebla,False,False,False,False,False,1,1,False,Loss,Win,1
213,1970,Mexico,1970-06-11,Group Stage,Matchday 3,Group 2,Israel,Italy,,,0,0,,,,,Draw,Draw,Estadio Luis Dosal,Toluca,False,False,False,False,False,0,0,True,Draw,Draw,1
214,1970,Mexico,1970-06-02,Group Stage,Matchday 1,Group 3,Romania,England,,,0,1,,,,,England,Normal Time,Estadio Jalisco,Guadalajara,False,False,False,False,False,1,1,False,Loss,Win,1
215,1970,Mexico,1970-06-03,Group Stage,Matchday 1,Group 3,Czechoslovakia,Brazil,,,1,4,,,,,Brazil,Normal Time,Estadio Jalisco,Guadalajara,True,False,False,False,False,5,3,False,Loss,Win,1
216,1970,Mexico,1970-06-06,Group Stage,Matchday 2,Group 3,Romania,Czechoslovakia,,,2,1,,,,,Romania,Normal Time,Estadio Jalisco,Guadalajara,True,False,False,False,False,3,1,False,Win,Loss,1
217,1970,Mexico,1970-06-07,Group Stage,Matchday 2,Group 3,England,Brazil,,,0,1,,,,,Brazil,Normal Time,Estadio Jalisco,Guadalajara,False,False,False,False,False,1,1,False,Loss,Win,1
218,1970,Mexico,1970-06-10,Group Stage,Matchday 3,Group 3,Romania,Brazil,,,2,3,,,,,Brazil,Normal Time,Estadio Jalisco,Guadalajara,False,False,False,False,False,5,1,False,Loss,Win,1
219,1970,Mexico,1970-06-11,Group Stage,Matchday 3,Group 3,England,Czechoslovakia,,,1,0,,,,,England,Normal Time,Estadio Jalisco,Guadalajara,True,False,False,False,False,1,1,False,Win,Loss,1
220,1970,Mexico,1970-06-02,Group Stage,Matchday 1,Group 4,Peru,Bulgaria,,,3,2,,,,,Peru,Normal Time,Estadio Nou Camp,León,False,False,False,False,False,5,1,False,Win,Loss,1
221,1970,Mexico,1970-06-03,Group Stage,Matchday 1,Group 4,Morocco,West Germany,,,1,2,,,,,West Germany,Normal Time,Estadio Nou Camp,León,True,False,False,False,False,3,1,False,Loss,Win,1
222,1970,Mexico,1970-06-06,Group Stage,Matchday 2,Group 4,Peru,Morocco,,,3,0,,,,,Peru,Normal Time,Estadio Nou Camp,León,False,False,False,False,False,3,3,False,Win,Loss,1
223,1970,Mexico,1970-06-07,Group Stage,Matchday 2,Group 4,Bulgaria,West Germany,,,2,5,,,,,West Germany,Normal Time,Estadio Nou Camp,León,True,False,False,False,False,7,3,False,Loss,Win,1
224,1970,Mexico,1970-06-10,Group Stage,Matchday 3,Group 4,Peru,West Germany,,,1,3,,,,,West Germany,Normal Time,Estadio Nou Camp,León,True,False,False,False,False,4,2,False,Loss,Win,1
225,1970,Mexico,1970-06-11,Group Stage,Matchday 3,Group 4,Bulgaria,Morocco,,,1,1,,,,,Draw,Draw,Estadio Nou Camp,León,False,False,False,False,False,2,0,True,Draw,Draw,1
226,1970,Mexico,1970-06-14,Quarter-final,Quarter-finals,,Soviet Union,Uruguay,,,0,0,0,1,,,Uruguay,Extra Time,Estadio Azteca,Mexico City,True,False,True,False,False,0,0,False,Loss,Win,4
227,1970,Mexico,1970-06-14,Quarter-final,Quarter-finals,,Italy,Mexico,,,4,1,,,,,Italy,Normal Time,Estadio Luis Dosal,Toluca,False,False,False,False,False,5,3,False,Win,Loss,4
228,1970,Mexico,1970-06-14,Quarter-final,Quarter-finals,,Brazil,Peru,,,4,2,,,,,Brazil,Normal Time,Estadio Jalisco,Guadalajara,False,False,False,False,False,6,2,False,Win,Loss,4
229,1970,Mexico,1970-06-14,Quarter-final,Quarter-finals,,West Germany,England,,,2,2,3,2,,,West Germany,Extra Time,Estadio Nou Camp,León,True,False,True,False,False,4,0,False,Win,Loss,4
230,1970,Mexico,1970-06-17,Semi-final,Semi-finals,,Uruguay,Brazil,,,1,3,,,,,Brazil,Normal Time,Estadio Jalisco,Guadalajara,False,False,False,False,False,4,2,False,Loss,Win,5
231,1970,Mexico,1970-06-17,Semi-final,Semi-finals,,Italy,West Germany,,,1,1,4,3,,,Italy,Extra Time,Estadio Azteca,Mexico City,True,False,True,False,False,2,0,False,Win,Loss,5
232,1970,Mexico,1970-06-20,Third Place Play-off,Match for third place,,Uruguay,West Germany,,,0,1,,,,,West Germany,Normal Time,Estadio Azteca,Mexico City,True,False,False,False,False,1,1,False,Loss,Win,6
233,1970,Mexico,1970-06-21,Final,Final,,Brazil,Italy,,,4,1,,,,,Brazil,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,5,3,False,Win,Loss,7
234,1974,West Germany,1974-06-14,Group Stage,Matchday 1,Group 1,West Germany,Chile,,,1,0,,,,,West Germany,Normal Time,Olympiastadion,West Berlin,True,False,False,False,False,1,1,False,Win,Loss,1
235,1974,West Germany,1974-06-14,Group Stage,Matchday 1,Group 1,East Germany,Australia,,,2,0,,,,,East Germany,Normal Time,Volksparkstadion,Hamburg,True,False,False,False,False,2,2,False,Win,Loss,1
236,1974,West Germany,1974-06-18,Group Stage,Matchday 2,Group 1,Chile,East Germany,,,1,1,,,,,Draw,Draw,Olympiastadion,West Berlin,True,False,False,False,False,2,0,True,Draw,Draw,1
237,1974,West Germany,1974-06-18,Group Stage,Matchday 2,Group 1,Australia,West Germany,,,0,3,,,,,West Germany,Normal Time,Volksparkstadion,Hamburg,True,False,False,False,False,3,3,False,Loss,Win,1
238,1974,West Germany,1974-06-22,Group Stage,Matchday 3,Group 1,Australia,Chile,,,0,0,,,,,Draw,Draw,Olympiastadion,West Berlin,False,False,False,False,False,0,0,True,Draw,Draw,1
239,1974,West Germany,1974-06-22,Group Stage,Matchday 3,Group 1,East Germany,West Germany,,,1,0,,,,,East Germany,Normal Time,Volksparkstadion,Hamburg,True,False,False,False,False,1,1,False,Win,Loss,1
240,1974,West Germany,1974-06-13,Group Stage,Matchday 1,Group 2,Brazil,Yugoslavia,,,0,0,,,,,Draw,Draw,Waldstadion,Frankfurt,True,False,False,False,False,0,0,True,Draw,Draw,1
241,1974,West Germany,1974-06-14,Group Stage,Matchday 1,Group 2,Zaire,Scotland,,,0,2,,,,,Scotland,Normal Time,Westfalenstadion,Dortmund,False,False,False,False,False,2,2,False,Loss,Win,1
242,1974,West Germany,1974-06-18,Group Stage,Matchday 2,Group 2,Yugoslavia,Zaire,,,9,0,,,,,Yugoslavia,Normal Time,Parkstadion,Gelsenkirchen,True,False,False,False,False,9,9,False,Win,Loss,1
243,1974,West Germany,1974-06-18,Group Stage,Matchday 2,Group 2,Scotland,Brazil,,,0,0,,,,,Draw,Draw,Waldstadion,Frankfurt,False,False,False,False,False,0,0,True,Draw,Draw,1
