match_id,world_cup_year,host_country,date,stage,tournament_stage_order,group,result_method,is_walkover,went_to_extra_time,went_to_penalties,has_halftime_data,team,opponent,goals_for,goals_against,result,is_historical_entity
335,1982,Spain,1982-06-17,Group Stage,1,Group 5,Draw,False,False,False,False,Northern Ireland,Yugoslavia,0,0,Draw,False
335,1982,Spain,1982-06-17,Group Stage,1,Group 5,Draw,False,False,False,False,Yugoslavia,Northern Ireland,0,0,Draw,True
336,1982,Spain,1982-06-20,Group Stage,1,Group 5,Normal Time,False,False,False,False,Spain,Yugoslavia,2,1,Win,False
336,1982,Spain,1982-06-20,Group Stage,1,Group 5,Normal Time,False,False,False,False,Yugoslavia,Spain,1,2,Loss,True
337,1982,Spain,1982-06-21,Group Stage,1,Group 5,Draw,False,False,False,False,Honduras,Northern Ireland,1,1,Draw,False
337,1982,Spain,1982-06-21,Group Stage,1,Group 5,Draw,False,False,False,False,Northern Ireland,Honduras,1,1,Draw,False
338,1982,Spain,1982-06-24,Group Stage,1,Group 5,Normal Time,False,False,False,False,Honduras,Yugoslavia,0,1,Loss,False
338,1982,Spain,1982-06-24,Group Stage,1,Group 5,Normal Time,False,False,False,False,Yugoslavia,Honduras,1,0,Win,True
339,1982,Spain,1982-06-25,Group Stage,1,Group 5,Normal Time,False,False,False,False,Northern Ireland,Spain,1,0,Win,False
339,1982,Spain,1982-06-25,Group Stage,1,Group 5,Normal Time,False,False,False,False,Spain,Northern Ireland,0,1,Loss,False
340,1982,Spain,1982-06-14,Group Stage,1,Group 6,Normal Time,False,False,False,False,Brazil,Soviet Union,2,1,Win,False
340,1982,Spain,1982-06-14,Group Stage,1,Group 6,Normal Time,False,False,False,False,Soviet Union,Brazil,1,2,Loss,True
341,1982,Spain,1982-06-15,Group Stage,1,Group 6,Normal Time,False,False,False,False,New Zealand,Scotland,2,5,Loss,False
341,1982,Spain,1982-06-15,Group Stage,1,Group 6,Normal Time,False,False,False,False,Scotland,New Zealand,5,2,Win,False
342,1982,Spain,1982-06-18,Group Stage,1,Group 6,Normal Time,False,False,False,False,Brazil,Scotland,4,1,Win,False
342,1982,Spain,1982-06-18,Group Stage,1,Group 6,Normal Time,False,False,False,False,Scotland,Brazil,1,4,Loss,False
343,1982,Spain,1982-06-19,Group Stage,1,Group 6,Normal Time,False,False,False,False,New Zealand,Soviet Union,0,3,Loss,False
343,1982,Spain,1982-06-19,Group Stage,1,Group 6,Normal Time,False,False,False,False,Soviet Union,New Zealand,3,0,Win,True
344,1982,Spain,1982-06-22,Group Stage,1,Group 6,Draw,False,False,False,False,Scotland,Soviet Union,2,2,Draw,False
344,1982,Spain,1982-06-22,Group Stage,1,Group 6,Draw,False,False,False,False,Soviet Union,Scotland,2,2,Draw,True
345,1982,Spain,1982-06-23,Group Stage,1,Group 6,Normal Time,False,False,False,False,Brazil,New Zealand,4,0,Win,False
345,1982,Spain,1982-06-23,Group Stage,1,Group 6,Normal Time,False,False,False,False,New Zealand,Brazil,0,4,Loss,False
346,1982,Spain,1982-06-28,Group Stage,1,Group A,Normal Time,False,False,False,False,Belgium,Poland,0,3,Loss,False
346,1982,Spain,1982-06-28,Group Stage,1,Group A,Normal Time,False,False,False,False,Poland,Belgium,3,0,Win,False
347,1982,Spain,1982-07-01,Group Stage,1,Group A,Normal Time,False,False,False,False,Belgium,Soviet Union,0,1,Loss,False
347,1982,Spain,1982-07-01,Group Stage,1,Group A,Normal Time,False,False,False,False,Soviet Union,Belgium,1,0,Win,True
348,1982,Spain,1982-07-04,Group Stage,1,Group A,Draw,False,False,False,False,Poland,Soviet Union,0,0,Draw,False
348,1982,Spain,1982-07-04,Group Stage,1,Group A,Draw,False,False,False,False,Soviet Union,Poland,0,0,Draw,True
349,1982,Spain,1982-06-29,Group Stage,1,Group B,Draw,False,False,False,False,England,West Germany,0,0,Draw,False
349,1982,Spain,1982-06-29,Group Stage,1,Group B,Draw,False,False,False,False,West Germany,England,0,0,Draw,True
350,1982,Spain,1982-07-02,Group Stage,1,Group B,Normal Time,False,False,False,False,Spain,West Germany,1,2,Loss,False
350,1982,Spain,1982-07-02,Group Stage,1,Group B,Normal Time,False,False,False,False,West Germany,Spain,2,1,Win,True
351,1982,Spain,1982-07-05,Group Stage,1,Group B,Draw,False,False,False,False,England,Spain,0,0,Draw,False
351,1982,Spain,1982-07-05,Group Stage,1,Group B,Draw,False,False,False,False,Spain,England,0,0,Draw,False
352,1982,Spain,1982-06-29,Group Stage,1,Group C,Normal Time,False,False,False,False,Argentina,Italy,1,2,Loss,False
352,1982,Spain,1982-06-29,Group Stage,1,Group C,Normal Time,False,False,False,False,Italy,Argentina,2,1,Win,False
353,1982,Spain,1982-07-02,Group Stage,1,Group C,Normal Time,False,False,False,False,Argentina,Brazil,1,3,Loss,False
353,1982,Spain,1982-07-02,Group Stage,1,Group C,Normal Time,False,False,False,False,Brazil,Argentina,3,1,Win,False
354,1982,Spain,1982-07-05,Group Stage,1,Group C,Normal Time,False,False,False,False,Brazil,Italy,2,3,Loss,False
354,1982,Spain,1982-07-05,Group Stage,1,Group C,Normal Time,False,False,False,False,Italy,Brazil,3,2,Win,False
355,1982,Spain,1982-06-28,Group Stage,1,Group D,Normal Time,False,False,False,False,Austria,France,0,1,Loss,False
355,1982,Spain,1982-06-28,Group Stage,1,Group D,Normal Time,False,False,False,False,France,Austria,1,0,Win,False
356,1982,Spain,1982-07-01,Group Stage,1,Group D,Draw,False,False,False,False,Austria,Northern Ireland,2,2,Draw,False
356,1982,Spain,1982-07-01,Group Stage,1,Group D,Draw,False,False,False,False,Northern Ireland,Austria,2,2,Draw,False
357,1982,Spain,1982-07-04,Group Stage,1,Group D,Normal Time,False,False,False,False,France,Northern Ireland,4,1,Win,False
357,1982,Spain,1982-07-04,Group Stage,1,Group D,Normal Time,False,False,False,False,Northern Ireland,France,1,4,Loss,False
358,1982,Spain,1982-07-08,Semi-final,5,,Normal Time,False,False,False,False,Italy,Poland,2,0,Win,False
358,1982,Spain,1982-07-08,Semi-final,5,,Normal Time,False,False,False,False,Poland,Italy,0,2,Loss,False
359,1982,Spain,1982-07-08,Semi-final,5,,Penalties,False,True,True,False,France,West Germany,1,1,Loss,False
359,1982,Spain,1982-07-08,Semi-final,5,,Penalties,False,True,True,False,West Germany,France,1,1,Win,True
360,1982,Spain,1982-07-10,Third Place Play-off,6,,Normal Time,False,False,False,False,France,Poland,2,3,Loss,False
360,1982,Spain,1982-07-10,Third Place Play-off,6,,Normal Time,False,False,False,False,Poland,France,3,2,Win,False
361,1982,Spain,1982-07-11,Final,7,,Normal Time,False,False,False,False,Italy,West Germany,3,1,Win,False
361,1982,Spain,1982-07-11,Final,7,,Normal Time,False,False,False,False,West Germany,Italy,1,3,Loss,True
362,1986,Mexico,1986-05-31,Group Stage,1,Group A,Draw,False,False,False,False,Bulgaria,Italy,1,1,Draw,False
362,1986,Mexico,1986-05-31,Group Stage,1,Group A,Draw,False,False,False,False,Italy,Bulgaria,1,1,Draw,False
363,1986,Mexico,1986-06-02,Group Stage,1,Group A,Normal Time,False,False,False,False,Argentina,South Korea,3,1,Win,False
363,1986,Mexico,1986-06-02,Group Stage,1,Group A,Normal Time,False,False,False,False,South Korea,Argentina,1,3,Loss,False
364,1986,Mexico,1986-06-05,Group Stage,1,Group A,Draw,False,False,False,False,Argentina,Italy,1,1,Draw,False
364,1986,Mexico,1986-06-05,Group Stage,1,Group A,Draw,False,False,False,False,Italy,Argentina,1,1,Draw,False
365,1986,Mexico,1986-06-05,Group Stage,1,Group A,Draw,False,False,False,False,Bulgaria,South Korea,1,1,Draw,False
365,1986,Mexico,1986-06-05,Group Stage,1,Group A,Draw,False,False,False,False,South Korea,Bulgaria,1,1,Draw,False
366,1986,Mexico,1986-06-10,Group Stage,1,Group A,Normal Time,False,False,False,False,Italy,South Korea,3,2,Win,False
366,1986,Mexico,1986-06-10,Group Stage,1,Group A,Normal Time,False,False,False,False,South Korea,Italy,2,3,Loss,False
367,1986,Mexico,1986-06-10,Group Stage,1,Group A,Normal Time,False,False,False,False,Argentina,Bulgaria,2,0,Win,False
367,1986,Mexico,1986-06-10,Group Stage,1,Group A,Normal Time,False,False,False,False,Bulgaria,Argentina,0,2,Loss,False
368,1986,Mexico,1986-06-03,Group Stage,1,Group B,Normal Time,False,False,False,False,Belgium,Mexico,1,2,Loss,False
368,1986,Mexico,1986-06-03,Group Stage,1,Group B,Normal Time,False,False,False,False,Mexico,Belgium,2,1,Win,False
369,1986,Mexico,1986-06-04,Group Stage,1,Group B,Normal Time,False,False,False,False,Iraq,Paraguay,0,1,Loss,False
369,1986,Mexico,1986-06-04,Group Stage,1,Group B,Normal Time,False,False,False,False,Paraguay,Iraq,1,0,Win,False
370,1986,Mexico,1986-06-07,Group Stage,1,Group B,Draw,False,False,False,False,Mexico,Paraguay,1,1,Draw,False
370,1986,Mexico,1986-06-07,Group Stage,1,Group B,Draw,False,False,False,False,Paraguay,Mexico,1,1,Draw,False
371,1986,Mexico,1986-06-08,Group Stage,1,Group B,Normal Time,False,False,False,False,Belgium,Iraq,2,1,Win,False
371,1986,Mexico,1986-06-08,Group Stage,1,Group B,Normal Time,False,False,False,False,Iraq,Belgium,1,2,Loss,False
372,1986,Mexico,1986-06-11,Group Stage,1,Group B,Normal Time,False,False,False,False,Iraq,Mexico,0,1,Loss,False
372,1986,Mexico,1986-06-11,Group Stage,1,Group B,Normal Time,False,False,False,False,Mexico,Iraq,1,0,Win,False
373,1986,Mexico,1986-06-11,Group Stage,1,Group B,Draw,False,False,False,False,Belgium,Paraguay,2,2,Draw,False
373,1986,Mexico,1986-06-11,Group Stage,1,Group B,Draw,False,False,False,False,Paraguay,Belgium,2,2,Draw,False
374,1986,Mexico,1986-06-01,Group Stage,1,Group C,Normal Time,False,False,False,False,Canada,France,0,1,Loss,False
374,1986,Mexico,1986-06-01,Group Stage,1,Group C,Normal Time,False,False,False,False,France,Canada,1,0,Win,False
375,1986,Mexico,1986-06-02,Group Stage,1,Group C,Normal Time,False,False,False,False,Hungary,Soviet Union,0,6,Loss,False
375,1986,Mexico,1986-06-02,Group Stage,1,Group C,Normal Time,False,False,False,False,Soviet Union,Hungary,6,0,Win,True
376,1986,Mexico,1986-06-05,Group Stage,1,Group C,Draw,False,False,False,False,France,Soviet Union,1,1,Draw,False
376,1986,Mexico,1986-06-05,Group Stage,1,Group C,Draw,False,False,False,False,Soviet Union,France,1,1,Draw,True
377,1986,Mexico,1986-06-06,Group Stage,1,Group C,Normal Time,False,False,False,False,Canada,Hungary,0,2,Loss,False
377,1986,Mexico,1986-06-06,Group Stage,1,Group C,Normal Time,False,False,False,False,Hungary,Canada,2,0,Win,False
378,1986,Mexico,1986-06-09,Group Stage,1,Group C,Normal Time,False,False,False,False,France,Hungary,3,0,Win,False
378,1986,Mexico,1986-06-09,Group Stage,1,Group C,Normal Time,False,False,False,False,Hungary,France,0,3,Loss,False
379,1986,Mexico,1986-06-09,Group Stage,1,Group C,Normal Time,False,False,False,False,Canada,Soviet Union,0,2,Loss,False
379,1986,Mexico,1986-06-09,Group Stage,1,Group C,Normal Time,False,False,False,False,Soviet Union,Canada,2,0,Win,True
380,1986,Mexico,1986-06-01,Group Stage,1,Group D,Normal Time,False,False,False,False,Brazil,Spain,1,0,Win,False
380,1986,Mexico,1986-06-01,Group Stage,1,Group D,Normal Time,False,False,False,False,Spain,Brazil,0,1,Loss,False
381,1986,Mexico,1986-06-03,Group Stage,1,Group D,Draw,False,False,False,False,Algeria,Northern Ireland,1,1,Draw,False
381,1986,Mexico,1986-06-03,Group Stage,1,Group D,Draw,False,False,False,False,Northern Ireland,Algeria,1,1,Draw,False
382,1986,Mexico,1986-06-06,Group Stage,1,Group D,Normal Time,False,False,False,False,Algeria,Brazil,0,1,Loss,False
382,1986,Mexico,1986-06-06,Group Stage,1,Group D,Normal Time,False,False,False,False,Brazil,Algeria,1,0,Win,False
383,1986,Mexico,1986-06-07,Group Stage,1,Group D,Normal Time,False,False,False,False,Northern Ireland,Spain,1,2,Loss,False
383,1986,Mexico,1986-06-07,Group Stage,1,Group D,Normal Time,False,False,False,False,Spain,Northern Ireland,2,1,Win,False
384,1986,Mexico,1986-06-12,Group Stage,1,Group D,Normal Time,False,False,False,False,Brazil,Northern Ireland,3,0,Win,False
384,1986,Mexico,1986-06-12,Group Stage,1,Group D,Normal Time,False,False,False,False,Northern Ireland,Brazil,0,3,Loss,False
385,1986,Mexico,1986-06-12,Group Stage,1,Group D,Normal Time,False,False,False,False,Algeria,Spain,0,3,Loss,False
385,1986,Mexico,1986-06-12,Group Stage,1,Group D,Normal Time,False,False,False,False,Spain,Algeria,3,0,Win,False
386,1986,Mexico,1986-06-04,Group Stage,1,Group E,Draw,False,False,False,False,Uruguay,West Germany,1,1,Draw,False
386,1986,Mexico,1986-06-04,Group Stage,1,Group E,Draw,False,False,False,False,West Germany,Uruguay,1,1,Draw,True
387,1986,Mexico,1986-06-04,Group Stage,1,Group E,Normal Time,False,False,False,False,Denmark,Scotland,1,0,Win,False
387,1986,Mexico,1986-06-04,Group Stage,1,Group E,Normal Time,False,False,False,False,Scotland,Denmark,0,1,Loss,False
388,1986,Mexico,1986-06-08,Group Stage,1,Group E,Normal Time,False,False,False,False,Scotland,West Germany,1,2,Loss,False
388,1986,Mexico,1986-06-08,Group Stage,1,Group E,Normal Time,False,False,False,False,West Germany,Scotland,2,1,Win,True
389,1986,Mexico,1986-06-08,Group Stage,1,Group E,Normal Time,False,False,False,False,Denmark,Uruguay,6,1,Win,False
389,1986,Mexico,1986-06-08,Group Stage,1,Group E,Normal Time,False,False,False,False,Uruguay,Denmark,1,6,Loss,False
390,1986,Mexico,1986-06-13,Group Stage,1,Group E,Normal Time,False,False,False,False,Denmark,West Germany,2,0,Win,False
390,1986,Mexico,1986-06-13,Group Stage,1,Group E,Normal Time,False,False,False,False,West Germany,Denmark,0,2,Loss,True
391,1986,Mexico,1986-06-13,Group Stage,1,Group E,Draw,False,False,False,False,Scotland,Uruguay,0,0,Draw,False
391,1986,Mexico,1986-06-13,Group Stage,1,Group E,Draw,False,False,False,False,Uruguay,Scotland,0,0,Draw,False
392,1986,Mexico,1986-06-02,Group Stage,1,Group F,Draw,False,False,False,False,Morocco,Poland,0,0,Draw,False
392,1986,Mexico,1986-06-02,Group Stage,1,Group F,Draw,False,False,False,False,Poland,Morocco,0,0,Draw,False
393,1986,Mexico,1986-06-03,Group Stage,1,Group F,Normal Time,False,False,False,False,England,Portugal,0,1,Loss,False
393,1986,Mexico,1986-06-03,Group Stage,1,Group F,Normal Time,False,False,False,False,Portugal,England,1,0,Win,False
394,1986,Mexico,1986-06-06,Group Stage,1,Group F,Draw,False,False,False,False,England,Morocco,0,0,Draw,False
394,1986,Mexico,1986-06-06,Group Stage,1,Group F,Draw,False,False,False,False,Morocco,England,0,0,Draw,False
395,1986,Mexico,1986-06-07,Group Stage,1,Group F,Normal Time,False,False,False,False,Poland,Portugal,1,0,Win,False
395,1986,Mexico,1986-06-07,Group Stage,1,Group F,Normal Time,False,False,False,False,Portugal,Poland,0,1,Loss,False
396,1986,Mexico,1986-06-11,Group Stage,1,Group F,Normal Time,False,False,False,False,Morocco,Portugal,3,1,Win,False
396,1986,Mexico,1986-06-11,Group Stage,1,Group F,Normal Time,False,False,False,False,Portugal,Morocco,1,3,Loss,False
397,1986,Mexico,1986-06-11,Group Stage,1,Group F,Normal Time,False,False,False,False,England,Poland,3,0,Win,False
397,1986,Mexico,1986-06-11,Group Stage,1,Group F,Normal Time,False,False,False,False,Poland,England,0,3,Loss,False
398,1986,Mexico,1986-06-15,Round of 16,3,,Normal Time,False,False,False,False,Bulgaria,Mexico,0,2,Loss,False
398,1986,Mexico,1986-06-15,Round of 16,3,,Normal Time,False,False,False,False,Mexico,Bulgaria,2,0,Win,False
399,1986,Mexico,1986-06-15,Round of 16,3,,Extra Time,False,True,False,False,Belgium,Soviet Union,2,2,Win,False
399,1986,Mexico,1986-06-15,Round of 16,3,,Extra Time,False,True,False,False,Soviet Union,Belgium,2,2,Loss,True
400,1986,Mexico,1986-06-16,Round of 16,3,,Normal Time,False,False,False,False,Argentina,Uruguay,1,0,Win,False
400,1986,Mexico,1986-06-16,Round of 16,3,,Normal Time,False,False,False,False,Uruguay,Argentina,0,1,Loss,False
401,1986,Mexico,1986-06-16,Round of 16,3,,Normal Time,False,False,False,False,Brazil,Poland,4,0,Win,False
401,1986,Mexico,1986-06-16,Round of 16,3,,Normal Time,False,False,False,False,Poland,Brazil,0,4,Loss,False
402,1986,Mexico,1986-06-17,Round of 16,3,,Normal Time,False,False,False,False,France,Italy,2,0,Win,False
402,1986,Mexico,1986-06-17,Round of 16,3,,Normal Time,False,False,False,False,Italy,France,0,2,Loss,False
403,1986,Mexico,1986-06-17,Round of 16,3,,Normal Time,False,False,False,False,Morocco,West Germany,0,1,Loss,False
403,1986,Mexico,1986-06-17,Round of 16,3,,Normal Time,False,False,False,False,West Germany,Morocco,1,0,Win,True
404,1986,Mexico,1986-06-18,Round of 16,3,,Normal Time,False,False,False,False,England,Paraguay,3,0,Win,False
404,1986,Mexico,1986-06-18,Round of 16,3,,Normal Time,False,False,False,False,Paraguay,England,0,3,Loss,False
405,1986,Mexico,1986-06-18,Round of 16,3,,Normal Time,False,False,False,False,Denmark,Spain,1,5,Loss,False
405,1986,Mexico,1986-06-18,Round of 16,3,,Normal Time,False,False,False,False,Spain,Denmark,5,1,Win,False
406,1986,Mexico,1986-06-21,Quarter-final,4,,Penalties,False,True,True,False,Brazil,France,1,1,Loss,False
406,1986,Mexico,1986-06-21,Quarter-final,4,,Penalties,False,True,True,False,France,Brazil,1,1,Win,False
407,1986,Mexico,1986-06-21,Quarter-final,4,,Penalties,False,True,True,False,Mexico,West Germany,0,0,Loss,False
407,1986,Mexico,1986-06-21,Quarter-final,4,,Penalties,False,True,True,False,West Germany,Mexico,0,0,Win,True
408,1986,Mexico,1986-06-22,Quarter-final,4,,Penalties,False,True,True,False,Belgium,Spain,1,1,Win,False
408,1986,Mexico,1986-06-22,Quarter-final,4,,Penalties,False,True,True,False,Spain,Belgium,1,1,Loss,False
409,1986,Mexico,1986-06-22,Quarter-final,4,,Normal Time,False,False,False,False,Argentina,England,2,1,Win,False
409,1986,Mexico,1986-06-22,Quarter-final,4,,Normal Time,False,False,False,False,England,Argentina,1,2,Loss,False
410,1986,Mexico,1986-06-25,Semi-final,5,,Normal Time,False,False,False,False,Argentina,Belgium,2,0,Win,False
410,1986,Mexico,1986-06-25,Semi-final,5,,Normal Time,False,False,False,False,Belgium,Argentina,0,2,Loss,False
411,1986,Mexico,1986-06-25,Semi-final,5,,Normal Time,False,False,False,False,France,West Germany,0,2,Loss,False
411,1986,Mexico,1986-06-25,Semi-final,5,,Normal Time,False,False,False,False,West Germany,France,2,0,Win,True
412,1986,Mexico,1986-06-28,Third Place Play-off,6,,Extra Time,False,True,False,False,Belgium,France,2,2,Loss,False
412,1986,Mexico,1986-06-28,Third Place Play-off,6,,Extra Time,False,True,False,False,France,Belgium,2,2,Win,False
413,1986,Mexico,1986-06-29,Final,7,,Normal Time,False,False,False,False,Argentina,West Germany,3,2,Win,False
413,1986,Mexico,1986-06-29,Final,7,,Normal Time,False,False,False,False,West Germany,Argentina,2,3,Loss,True
414,1990,Italy,1990-06-09,Group Stage,1,Group A,Normal Time,False,False,False,False,Austria,Italy,0,1,Loss,False
414,1990,Italy,1990-06-09,Group Stage,1,Group A,Normal Time,False,False,False,False,Italy,Austria,1,0,Win,False
415,1990,Italy,1990-06-10,Group Stage,1,Group A,Normal Time,False,False,False,False,Czechoslovakia,United States,5,1,Win,True
415,1990,Italy,1990-06-10,Group Stage,1,Group A,Normal Time,False,False,False,False,United States,Czechoslovakia,1,5,Loss,False
416,1990,Italy,1990-06-14,Group Stage,1,Group A,Normal Time,False,False,False,False,Italy,United States,1,0,Win,False
416,1990,Italy,1990-06-14,Group Stage,1,Group A,Normal Time,False,False,False,False,United States,Italy,0,1,Loss,False
417,1990,Italy,1990-06-15,Group Stage,1,Group A,Normal Time,False,False,False,False,Austria,Czechoslovakia,0,1,Loss,False
